media_id,url,name,pub_country,pub_state,language,about_country,media_type,public_notes,editor_notes,stories_per_day,first_story
"176457","http://stokesentinel.co.uk/","stokesentinel.co.uk","GBR","","en","United Kingdom of Great Britain and Northern Ireland","print_native","","","41.16","2017-08-28"
"753595","http://stonedefensefund.com/","stonedefensefund.com","","","","","","","","0.0","2018-04-09"
"1295085","http://stopantisemitism.org/","stopantisemitism.org","","","","","","","","0.01","2019-05-20"
"970266","http://stopilhan.com/","stopilhan.com","","","","","","","","0.0","2018-11-05"
"1300736","http://stopjoebiden.com/","stopjoebiden.com","","","","","","","","0.0","2019-07-01"
"776108","http://stoponlinecensorship.com/","stoponlinecensorship.com","","","","","","","","0.0","2018-05-28"
"1088318","http://stoppingsocialism.com/","stoppingsocialism.com","","","","","","","","0.02","2018-07-23"
"109510","http://stopthecrime.net/","stopthecrime.net","","","","","","","","0.01","2015-04-20"
"165439","http://stopthesethings.com/","stopthesethings.com","","","","","","","","0.0","2012-12-24"
"386419","http://store.breitbart.com/","store.breitbart.com","","","","","","","","0.0","2015-08-31"
"849288","http://stores.inksoft.com/","stores.inksoft.com","","","","","","","","0.0","2018-07-30"
"1266572","http://storgram.com/","storgram.com","","","","","","","","0.0","2014-04-07"
"387027","http://strangesounds.org/","strangesounds.org","","","","","","","","0.03","2012-04-30"
"227315","http://strategic-culture.org/","strategic-culture.org","","","","","","","","0.12","2014-03-10"
"76940","http://www.strategypage.com/#spider","strategypage.com","","","","","","","","0.02","2013-02-18"
"970031","http://stream.me/","stream.me","","","","","","","","0.0","2018-11-05"
"213292","https://stream.org/","stream.org","","","","","","","","7.46","2016-10-10"
"311714","http://streamable.com/","streamable.com","","","","","","","","0.01","2018-09-17"
"87319","http://www.streetinsider.com/#spider","streetinsider.com","","","","","","","","0.0","2015-12-07"
"212550","http://stridentconservative.com/","stridentconservative.com","","","en","United States","","","","0.72","2012-04-30"
"1288451","http://strikeforceofprayer.com/","strikeforceofprayer.com","","","","","","","","0.0","2019-06-17"
"88459","http://studentsforlife.org/#spider","studentsforlife.org","","","","","","","","0.0","2012-08-20"
"1271968","http://studentsforlifeofamerica.givingfuel.com/","studentsforlifeofamerica.givingfuel.com","","","","","","","","0.0","2019-05-20"
"423382","http://studyfinds.org/","studyfinds.org","","","","","","","","0.18","2017-03-27"
"1152627","http://subscribestar.com/","subscribestar.com","","","","","","","","0.02","2018-12-24"
"586815","http://subscriptlaw.com/","subscriptlaw.com","","","","","","","","0.0","2017-10-02"
"561247","http://subsplash.com/","subsplash.com","","","","","","","","0.0","2017-04-24"
"323615","http://sudbury.com/","sudbury.com","CAN","CA-ON","en","none","print_native","","","58.62","2017-03-27"
"1219801","http://suijuriscourtangels.com/","suijuriscourtangels.com","","","","","","","","0.0","2019-02-25"
"26266","http://sultanknish.blogspot.com","sultanknish.blogspot.com","","","","","","","","0.0","2012-04-30"
"1304237","http://summit.fireeye.com/","summit.fireeye.com","","","","","","","","0.0","2019-07-08"
"1261613","http://summit.news/","summit.news","","","en","United States","","","","4.36","2019-04-01"
"591631","http://sunny99.iheart.com/","sunny99.iheart.com","","","","","","","","0.08","2020-03-09"
"146893","http://support.gofundme.com/","support.gofundme.com","","","","","","","","0.0","2012-12-10"
"1299389","http://supportfortrump.com/","supportfortrump.com","","","","","","","","0.0","2019-04-22"
"702256","http://supremeinsider.com/","supremeinsider.com","","","","","","","","0.0","2017-12-11"
"40125","http://www.svd.se","svd","SWE","SE-AB","sv","none","print_native","","","134.16","2013-03-11"
"19418","http://svtplay.se","svtplay.se","","","","","","","","0.0","2016-11-28"
"1344692","http://swainformayor.com/","swainformayor.com","","","","","","","","0.0","2019-12-30"
"376830","http://swampdrain.com/","swampdrain.com","","","en","United States","","","","1.26","2017-03-27"
"88451","http://swissdefenceleague.wordpress.com/#spider","swissdefenceleague.wordpress.com","","","","","","","","0.0","2012-10-08"
"514969","http://swprs.org/","swprs.org","","","","","","","","0.07","2017-07-31"
"1045036","http://syriapropagandamedia.org/","syriapropagandamedia.org","","","","","","","","0.0","2018-02-26"
"205804","http://t-nation.com/","t-nation.com","","","","","","","","0.0","2014-10-20"
"146990","http://tactical-life.com/","tactical-life.com","","","","","","","","0.0","2011-06-27"
"379514","http://tacticalinvestor.com/","tacticalinvestor.com","","","","","","","","0.0","2016-08-15"
"194123","http://tacticalshit.com/","tacticalshit.com","","","","","","","","0.0","2016-11-28"
"1208349","http://takeaction.aipac.org/","takeaction.aipac.org","","","","","","","","0.0","2019-02-25"
"670784","http://takebackday.dea.gov/","takebackday.dea.gov","","","","","","","","0.0","2017-10-23"
"1310583","http://takecaback.org/","takecaback.org","","","","","","","","0.0","2019-05-13"
"24662","http://takimag.com","takimag.com","","","","","","","","1.21","2012-04-02"
"89371","http://www.talkers.com/#spider","talkers.com","","","","","","","","0.0","2011-11-28"
"34063","http://www.talkstreamlive.com#spider","talkstreamlive.com","","","","","","","","0.0","2012-10-29"
"142928","http://tallbloke.wordpress.com/","tallbloke.wordpress.com","","","","","","","","0.0","2011-06-13"
"230","http://tammybruce.com","Tammy Bruce","","","en","United States","","","","0.07","2011-01-03"
"1299140","http://taniafortexas.com/","taniafortexas.com","","","","","","","","0.0","2021-05-30"
"1134612","http://tapainfo.com/","tapainfo.com","","","","","","","","0.0","2018-11-19"
"969418","http://taphaps.com/","taphaps.com","","","","","","","","0.0","2018-09-17"
"1300301","http://tatersgonnatate.com/","tatersgonnatate.com","","","","","","","","0.0","2019-03-11"
"367492","http://taxfoundation.org/","taxfoundation.org","","","","","","","","0.06","2015-10-05"
"151766","http://tbn.org/","tbn.org","","","","","","","","0.0","2014-07-07"
"110562","http://teammitch.com/","teammitch.com","","","","","","","","0.0","2016-05-02"
"98759","http://www.teaparty.org/#spider","teaparty.org","","","en","United States","","","","5.07","2017-03-27"
"1306342","http://teaparty247.org/","teaparty247.org","","","","","","","","0.0","2019-05-13"
"1229208","http://teapartypac.org/","teapartypac.org","","","","","","","","0.0","2019-01-28"
"21939","http://www.teapartypatriots.org","teapartypatriots.org","","","","","","","","0.0","2012-01-16"
"793147","http://teapartypatriotsaction.org/","teapartypatriotsaction.org","","","","","","","","0.0","2018-06-18"
"72630","http://www.teapartytribune.com/#spider","teapartytribune.com","","","en","United States","","","","0.0","2013-05-27"
"1179531","http://tecartabible.com/","tecartabible.com","","","","","","","","0.0","2019-01-28"
"319874","http://techcommunity.microsoft.com/","techcommunity.microsoft.com","","","","","","","","0.03","2017-05-15"
"280361","http://technocracy.news/","technocracy.news","","","","","","","","2.21","2019-12-23"
"1231155","http://technologydisk.com/","technologydisk.com","","","","","","","","0.0","2019-02-04"
"1412786","http://techtransparencyproject.org/","techtransparencyproject.org","","","","","","","","0.01","2015-12-28"
"90724","http://teespring.com/#spider","teespring.com","","","en","United States","","","","0.02","2016-05-16"
"55612","http://telegraaf.nl/","telegraaf.nl","NLD","","nl","none","print_native","","","181.44","2013-05-06"
"589006","http://tempesttimes.com/","tempesttimes.com","","","","","","","","0.0","2017-08-28"
"434030","http://tennesseestar.com/","tennesseestar.com","","","","","","","","0.42","2017-04-10"
"20869","http://tenthamendmentcenter.com","tenthamendmentcenter.com","","","","","","","","0.01","2011-05-09"
"755082","http://tercalivre.com.br/","tercalivre.com.br","","","","","","","","0.0","2018-05-14"
"686908","http://termlimits.com/","termlimits.com","","","","","","","","0.0","2015-09-14"
"781183","http://terrencekwilliams.com/","terrencekwilliams.com","","","","","","","","0.0","2018-06-11"
"113980","https://texasattorneygeneral.gov/","texasattorneygeneral.gov","","","","","","","","0.0","2013-09-23"
"74142","http://www.texasgopvote.com/#spider","texasgopvote.com","","","en","United States","","","","2.22","2014-05-19"
"578039","http://texasmonitor.org/","texasmonitor.org","","","","","","","","0.0","2017-06-05"
"54360","http://www.texaspolicy.com/#spider","texaspolicy.com","","","","","","","","0.0","2012-08-27"
"96995","http://www.texasrighttolife.com/#spider","texasrighttolife.com","","","","","","","","0.0","2012-06-25"
"1126331","http://texasscorecard.com/","texasscorecard.com","","","","","","","","0.04","2012-10-08"
"98505","http://www.tfpstudentaction.org/#spider","tfpstudentaction.org","","","","","","","","0.0","2011-12-05"
"7040","http://www.independent.org/blog","The Beacon","","","en","United States","","","","0.46","2011-09-26"
"271660","http://www.thebiafraherald.co/","The Biafra Herald","","","en","Federal Republic of Nigeria","","","","1.73","2016-03-14"
"986","http://www.clubforgrowth.org/","The Club For Growth ","","","en","United States","","","","0.3","2013-03-04"
"6273","http://www.longwarjournal.org","The Long War Journal","","","en","none","","","","0.51","2012-04-30"
"28136","http://www.hannity.com/","The Sean Hannity Show","","","en","United States","","","","6.37","2012-10-22"
"1754","http://www.thesun.co.uk/sol/homepage/","The Sun | The Best for News, Sport, Showbiz, Celebrities & TV | The Sun| The Sun","GBR","","en","United Kingdom of Great Britain and Northern Ireland","print_native","","","419.44","2016-07-11"
"89720","http://www.the-daily-record.com/#spider","the-daily-record.com","USA","US-OH","en","United States","print_native","","","0.39","2017-12-04"
"262823","http://theamericanmirror.com/","theamericanmirror.com","","","en","United States","","","","0.0","2015-07-13"
"263855","http://theamericanreport.org/","theamericanreport.org","","","","","","","","0.0","2015-02-23"
"1433477","http://theanimalclub.net/","theanimalclub.net","","","","","","","","0.0","2017-11-13"
"1288919","http://theanswersandiego.com/","theanswersandiego.com","","","","","","","","0.0","2020-03-23"
"1178971","http://thearticle.com/","thearticle.com","","","","","","","","0.04","2018-11-26"
"582359","http://thebaltimorepost.com/","thebaltimorepost.com","","","","","","","","0.0","2017-05-01"
"1219001","http://thebeardedpatriot.com/","thebeardedpatriot.com","","","","","","","","2.28","2020-03-30"
"355528","http://thebiafrapost.com/","thebiafrapost.com","","","","","","","","0.0","2016-11-14"
"1251173","http://thebl.com/","thebl.com","","","","","","","","0.03","2019-03-11"
"147819","http://theblacksphere.net/","theblacksphere.net","","","en","United States","","","","1.9","2013-06-10"
"279748","http://thebreakingtimes.com/","thebreakingtimes.com","NGA","","en","Federal Republic of Nigeria","digital_native","","","10.0","2016-07-25"
"1244215","http://thebrexitparty.org/","thebrexitparty.org","","","","","","","","0.0","2019-05-13"
"196473","http://thebruns.ca/","thebruns.ca","CAN","CA-NB","en","Canada","print_native","","","0.0","2017-09-04"
"200846","http://thebullelephant.com/","thebullelephant.com","","","","","","","","0.01","2014-05-05"
"91421","http://www.theburningplatform.com/#spider","theburningplatform.com","","","","","","","","0.14","2015-02-09"
"1310262","http://thecampaigncorner.com/","thecampaigncorner.com","","","","","","","","0.0","2019-03-11"
"113269","http://thecatholicthing.org/","thecatholicthing.org","","","","","","","","0.0","2011-11-28"
"1272084","http://thecentersquare.com/","thecentersquare.com","","","","","","","","0.08","2018-11-26"
"912693","http://thechurchnews.com/","thechurchnews.com","","","","","","","","0.02","2018-04-02"
"62217","http://theclinic.cl/","theclinic.cl","CHL","","es","none","digital_native","","","36.23","2013-05-06"
"1438043","http://theclosetontheright.com/","theclosetontheright.com","","","","","","","","0.0","2019-03-04"
"795797","http://thecoinshark.net/","thecoinshark.net","","","","","","","","0.0","2018-04-09"
"69291","http://www.thecollegefix.com/#spider","thecollegefix.com","","","en","United States","","","","0.02","2015-06-15"
"1229059","http://thecolumbianpost.com/","thecolumbianpost.com","","","","","","","","0.0","2019-01-28"
"68361","http://thecommonsenseshow.com/#spider","thecommonsenseshow.com","","","en","United States","","","","6.97","2014-02-24"
"1311459","http://theconservativealliance.org/","theconservativealliance.org","","","","","","","","0.0","2019-03-11"
"911627","http://theconservativebrief.com/","theconservativebrief.com","","","","","","","","0.01","2018-08-20"
"1299199","http://theconservativeopinion.com/","theconservativeopinion.com","","","","","","","","0.17","2019-04-01"
"1251582","http://theconservativeoutlet.com/","theconservativeoutlet.com","","","","","","","","0.0","2020-09-14"
"723324","http://theconstitutionalconservatives.com/","theconstitutionalconservatives.com","","","","","","","","0.0","2016-07-11"
"146156","http://thedailycoin.org/","thedailycoin.org","","","","","","","","0.01","2014-08-11"
"557762","http://thedailydefender.com/","thedailydefender.com","","","","","","","","0.0","2017-06-19"
"72925","http://www.thedailysheeple.com/#spider","thedailysheeple.com","","","en","United States","","","","0.0","2013-06-03"
"1231274","http://thedarkwire.com/","thedarkwire.com","","","","","","","","0.0","2020-12-28"
"1174969","http://thedcpatriot.com/","thedcpatriot.com","","","","","","","","0.1","2018-11-12"
"561795","http://thedeepstate.com/","thedeepstate.com","","","","","","","","0.0","2017-05-22"
"1135401","http://thedickinsonian.com/","thedickinsonian.com","","","","","","","","0.0","2013-01-14"
"389995","http://thedogplace.org/","thedogplace.org","","","","","","","","0.0","2017-05-29"
"20347","http://theeconomiccollapseblog.com","theeconomiccollapseblog.com","","","","","","","","0.03","2012-01-09"
"179097","http://theeventchronicle.com/","theeventchronicle.com","","","","","","","","0.0","2016-03-14"
"389168","http://thefactspaper.com/","thefactspaper.com","","","","","","","","0.0","2017-03-06"
"296284","http://thefallen.militarytimes.com/","thefallen.militarytimes.com","","","","","","","","0.0","2011-08-01"
"188802","http://thefirearmblog.com/","thefirearmblog.com","","","","","","","","0.0","2012-06-25"
"514507","http://theforensicator.wordpress.com/","theforensicator.wordpress.com","","","","","","","","0.0","2017-07-03"
"1351859","http://thefreeiranian.org/","thefreeiranian.org","","","","","","","","0.0","2019-10-14"
"125018","http://thefreethoughtproject.com/","thefreethoughtproject.com","","","en","United States","","","","3.01","2015-06-08"
"335623","http://thegoldwater.com/","thegoldwater.com","","","en","United States","","","","1.01","2017-04-17"
"91111","http://thegospelcoalition.org/#spider","thegospelcoalition.org","","","","","","","","0.01","2015-06-15"
"1311084","http://thegreatarchitect.blog/","thegreatarchitect.blog","","","","","","","","0.0","2019-03-18"
"205688","http://thegwpf.com/","thegwpf.com","","","","","","","","0.0","2014-09-22"
"78929","http://www.thegwpf.org/#spider","thegwpf.org","","","","","","","","0.0","2014-03-03"
"69773","http://thehackernews.com/#spider","thehackernews.com","","","","","","","","0.0","2013-06-03"
"90990","http://thehayride.com/#spider","thehayride.com","","","","","","","","0.03","2015-10-26"
"123799","http://theherald-news.com/","theherald-news.com","","","","","","","","0.0","2014-11-10"
"67989","http://www.thehindubusinessline.com/#spider","thehindubusinessline.com","IND","IN-TN","en","Republic of India","print_native","","","114.36","2013-06-03"
"878439","http://thehollywoodconservative.us/","thehollywoodconservative.us","","","","","","","","0.0","2013-01-21"
"278321","https://thehornnews.com/","thehornnews.com","","","en","United States","","","","6.91","2016-11-28"
"788076","http://thehungaryjournal.com/","thehungaryjournal.com","","","","","","","","0.01","2017-11-13"
"87904","http://www.theintelligencer.net/#spider","theintelligencer.net","USA","US-WV","en","United States","print_native","","","0.08","2011-01-03"
"669764","http://thejewishvoice.com/","thejewishvoice.com","","","","","","","","0.2","2018-04-30"
"1251716","http://thejinnandtonic.wordpress.com/","thejinnandtonic.wordpress.com","","","","","","","","0.0","2012-10-08"
"227666","http://theland.com.au/","theland.com.au","AUS","AU-NSW","en","Commonwealth of Australia","print_native","","","15.71","2017-12-04"
"143905","http://theleafchronicle.com/","theleafchronicle.com","USA","US-TN","en","United States","print_native","","","14.54","2017-12-04"
"334985","http://theliberal.ie/","theliberal.ie","","","","","","","","0.01","2016-05-09"
"144934","http://thelibertarianrepublic.com/","thelibertarianrepublic.com","USA","","en","United States","digital_native","","","2.04","2016-11-07"
"302224","http://thelibertydaily.com/","thelibertydaily.com","","","en","United States","","","","63.28","2019-12-16"
"227290","http://thelibertyeagle.com/","thelibertyeagle.com","","","","","","","","0.0","2011-01-03"
"70297","http://www.thelocal.it/#spider","thelocal.it","ITA","","en","Repubblica Italiana","digital_native","","","0.21","2016-08-08"
"1251764","http://thelondonpost.co.uk/","thelondonpost.co.uk","","","","","","","","0.0","2019-01-28"
"1374915","http://thelunaticfarmer.com/","thelunaticfarmer.com","","","","","","","","0.0","2020-03-02"
"1251727","http://thelutchmanreview.com/","thelutchmanreview.com","","","","","","","","0.0","2019-02-18"
"560969","http://themarketswork.com/","themarketswork.com","","","","","","","","0.0","2016-10-10"
"278777","https://themarshallreport.wordpress.com/","themarshallreport.wordpress.com","","","en","United States","","","","2.94","2015-09-21"
"539769","http://themaven.net/","themaven.net","","","","","","","","0.01","2016-02-01"
"260243","http://themillenniumreport.com/","themillenniumreport.com","","","","","","","","0.2","2014-08-11"
"1086808","http://theminnesotasun.com/","theminnesotasun.com","","","","","","","","0.21","2018-09-03"
"108284","http://themostimportantnews.com/","themostimportantnews.com","","","","","","","","0.01","2015-07-13"
"376165","http://thenationalpulse.com/","thenationalpulse.com","","","","","","","","0.0","2017-01-02"
"373412","http://thenationalsentinel.com/","thenationalsentinel.com","","","","","","","","0.01","2016-12-26"
"873496","http://thenectarine.ca/","thenectarine.ca","","","","","","","","0.0","2018-07-16"
"969879","http://thenetspies.com/","thenetspies.com","","","","","","","","0.0","2017-02-06"
"33722","http://www.thenewatlantis.com#spider","thenewatlantis.com","","","","","","","","0.0","2011-10-24"
"303307","http://thenewrevere.com/","thenewrevere.com","","","","","","","","0.0","2015-04-20"
"527464","http://thenewsguard.com/","thenewsguard.com","USA","US-OR","en","","print_native","","","0.08","2017-08-07"
"1310204","http://thenexgenusa.com/","thenexgenusa.com","","","","","","","","0.0","2019-04-01"
"119713","http://thenigerianvoice.com/","thenigerianvoice.com","NGA","","en","Federal Republic of Nigeria","digital_native","","","0.04","2014-10-20"
"97153","http://www.theobjectivestandard.com/#spider","theobjectivestandard.com","","","","","","","","0.0","2011-12-26"
"490863","http://theodoredalrymple.wordpress.com/","theodoredalrymple.wordpress.com","","","","","","","","0.0","2015-03-09"
"1311827","http://theofficertatumstore.com/","theofficertatumstore.com","","","","","","","","0.0","2019-07-15"
"914290","http://theohiostar.com/","theohiostar.com","","","","","","","","0.28","2019-02-18"
"881287","http://theoldschoolpatriot.com/","theoldschoolpatriot.com","","","","","","","","0.0","2018-03-26"
"210263","http://theopenscroll.com/","theopenscroll.com","","","","","","","","0.0","2014-03-03"
"1175943","http://theozone.net/","theozone.net","","","","","","","","0.0","2018-09-17"
"560371","http://thepalmierireport.com/","thepalmierireport.com","","","","","","","","0.09","2017-06-19"
"972572","http://thepatriotbrief.com/","thepatriotbrief.com","","","","","","","","0.0","2018-10-29"
"891619","http://thepatriotchronicles.com/","thepatriotchronicles.com","","","","","","","","0.0","2018-03-12"
"1314269","http://thepatriothill.com/","thepatriothill.com","","","","","","","","0.0","2019-07-01"
"1230609","http://thepatrioticpost.com/","thepatrioticpost.com","","","","","","","","0.0","2019-02-11"
"700992","http://thepedogate.com/","thepedogate.com","","","","","","","","0.0","2017-12-11"
"68537","http://thepeoplescube.com/#spider","thepeoplescube.com","","","","","","","","0.06","2015-01-05"
"324393","http://thephaser.com/","thephaser.com","","","","","","","","0.01","2015-12-21"
"207886","http://thepoliticalinsider.com/","thepoliticalinsider.com","","","en","United States","","","","11.3","2016-11-28"
"1067426","http://thepoliticalmadness.com/","thepoliticalmadness.com","","","","","","","","0.02","2018-09-24"
"1290948","http://thepolitics.online/","thepolitics.online","","","","","","","","0.0","2019-02-04"
"1438057","http://theportcitynews.com/","theportcitynews.com","","","","","","","","0.01","2019-08-12"
"71531","http://www.thepostemail.com/#spider","thepostemail.com","","","en","United States","","","","3.39","2015-01-05"
"674818","http://thepostmillennial.com/","thepostmillennial.com","","","en","Canada","","","","0.43","2019-07-29"
"96161","http://www.thepublicdiscourse.com/#spider","thepublicdiscourse.com","","","","","","","","0.87","2011-02-21"
"1251363","http://theqanonhub.weebly.com/","theqanonhub.weebly.com","","","","","","","","0.0","2019-03-25"
"114149","http://theradiancefoundation.org/","theradiancefoundation.org","","","","","","","","0.0","2011-02-28"
"269373","http://therebel.media/","therebel.media","","","en","none","","","","0.07","2012-04-30"
"474965","http://theredelephants.com/","theredelephants.com","","","","","","","","0.02","2017-02-27"
"70129","http://www.thereligionofpeace.com/#spider","thereligionofpeace.com","","","","","","","","0.0","2012-04-30"
"675690","http://therepublicanstandard.com/","therepublicanstandard.com","","","","","","","","0.0","2017-09-04"
"277928","http://theresurgent.com/","theresurgent.com","","","en","United States","","","","4.89","2016-01-11"
"444614","http://therevolutionaryact.com/","therevolutionaryact.com","","","","","","","","0.0","2017-07-31"
"1306416","http://therichvaldes.com/","therichvaldes.com","","","","","","","","0.0","2019-03-25"
"306913","http://therussophile.org/","therussophile.org","","","","","","","","0.01","2016-11-07"
"875001","http://theschpiel.com/","theschpiel.com","","","","","","","","0.0","2018-12-10"
"1313935","http://thescoop.us/","thescoop.us","","","","","","","","0.08","2019-04-22"
"1272125","http://thesentinel.net/","thesentinel.net","","","","","","","","0.0","2019-03-18"
"113880","http://thesocialcontract.com/","thesocialcontract.com","","","","","","","","0.0","2015-03-23"
"310665","http://thesouthafrican.com/","thesouthafrican.com","","","","","","","","0.07","2018-06-18"
"378816","http://thespruce.com/","thespruce.com","","","","","","","","0.03","2018-04-02"
"1299503","http://thespygateproject.org/","thespygateproject.org","","","","","","","","0.0","2019-07-08"
"44770","http://www.thestar.co.uk/#spider","thestar.co.uk","GBR","","en","United Kingdom of Great Britain and Northern Ireland","print_native","","","70.33","2017-12-04"
"91758","http://www.thestarpress.com/#spider","thestarpress.com","USA","US-IN","en","United States","print_native","","","10.49","2017-12-04"
"131113","http://thesun.ie/","thesun.ie","","","","","","","","0.46","2017-08-28"
"75552","http://www.thetablet.co.uk/#spider","thetablet.co.uk","","","","","","","","0.0","2016-05-09"
"207456","http://thetelegraph.com/","thetelegraph.com","USA","US-IL","en","United States","print_native","","","13.96","2017-07-17"
"119425","http://thetelegraphandargus.co.uk/","thetelegraphandargus.co.uk","GBR","","en","United Kingdom of Great Britain and Northern Ireland","print_native","","","0.1","2018-04-02"
"1300514","http://thetexan.news/","thetexan.news","","","","","","","","0.1","2019-04-29"
"71379","http://www.thetower.org/#spider","thetower.org","","","","","","","","0.0","2013-05-13"
"291867","http://thetribunepapers.com/","thetribunepapers.com","USA","US-NC","en","United States","print_native","","","0.0","2019-01-07"
"24792","http://www.thetruthaboutguns.com","thetruthaboutguns.com","","","","","","","","0.01","2011-02-28"
"298775","http://thetruthdivision.com/","thetruthdivision.com","","","en","United States","","","","0.0","2016-08-01"
"755394","http://thetruthrevolution.net/","thetruthrevolution.net","","","","","","","","0.0","2016-05-09"
"1218503","http://theunitedfree.com/","theunitedfree.com","","","","","","","","0.0","2018-10-29"
"504432","http://theunshackled.net/","theunshackled.net","","","","","","","","0.0","2016-09-19"
"682626","http://theusawire.com/","theusawire.com","","","","","","","","0.0","2019-04-29"
"282238","http://thevaccinereaction.org/","thevaccinereaction.org","","","","","","","","0.31","2015-06-08"
"1341300","http://theveteranssite.greatergood.com/","theveteranssite.greatergood.com","","","","","","","","0.0","2016-10-03"
"1304177","http://thevoteweb.com/","thevoteweb.com","","","","","","","","0.0","2019-07-08"
"752054","http://thewashingtonpundit.com/","thewashingtonpundit.com","","","","","","","","0.0","2018-11-19"
"280031","http://thewashingtonstandard.com/","thewashingtonstandard.com","","","","","","","","9.96","2018-09-17"
"87842","http://www.thewheelerreport.com/#spider","thewheelerreport.com","","","","","","","","0.0","2012-10-22"
"970032","http://thewikidaily.com/","thewikidaily.com","","","","","","","","0.0","2018-10-22"
"895079","http://theworldnews.net/","theworldnews.net","","","","","","","","0.0","2015-09-07"
"24673","http://www.theyeshivaworld.com","theyeshivaworld.com","","","","","","","","0.28","2015-05-11"
"751841","http://theyig.ning.com/","theyig.ning.com","","","","","","","","0.0","2018-01-22"
"557356","http://thinkamericana.com/","thinkamericana.com","","","en","United States","","","","2.26","2017-07-03"
"1530795","http://thinkspot.com/","thinkspot.com","","","","","","","","0.0","2020-06-01"
"752475","http://thirteenfox.com/","thirteenfox.com","","","","","","","","0.0","2018-04-09"
"71555","http://thisainthell.us/#spider","thisainthell.us","","","","","","","","0.0","2015-04-27"
"184558","http://thisoldhouse.com/","thisoldhouse.com","","","","","","","","0.0","2011-01-03"
"26677","http://www.thomasmore.org","thomasmore.org","","","","","","","","0.03","2011-07-04"
"24939","http://www.thomasnelson.com","thomasnelson.com","","","","","","","","0.0","2012-03-26"
"147272","http://threepercenternation.com/","threepercenternation.com","","","en","United States","","","","2.6","2017-01-09"
"470348","http://www.tichyseinblick.de/feed/","Tichys Einblick","DEU","","de","Federal Republic of Germany","","","","11.3","2017-07-24"
"69254","http://tidesandcurrents.noaa.gov/#spider","tidesandcurrents.noaa.gov","","","","","","","","0.03","2014-04-21"
"133416","http://tidesports.com/","tidesports.com","","","","","","","","0.0","2017-07-24"
"1089562","http://tiffanyfitzhenry.com/","tiffanyfitzhenry.com","","","","","","","","0.0","2018-09-03"
"96036","http://www.tigerdroppings.com/#spider","tigerdroppings.com","","","","","","","","0.0","2015-11-16"
"86590","http://www.tigernet.com/#spider","tigernet.com","","","","","","","","0.01","2015-02-16"
"932692","http://timburt.org/","timburt.org","","","","","","","","0.0","2015-11-16"
"187526","http://titosvodka.com/","titosvodka.com","","","","","","","","0.0","2014-06-09"
"1250823","http://tlat.blogspot.com/","tlat.blogspot.com","","","","","","","","0.0","2013-05-13"
"323901","http://tmn.today/","tmn.today","","","en","United States","","","","0.0","2016-05-16"
"265652","https://tmq2.wordpress.com/","tmq2.wordpress.com","","","","","","","","0.0","2013-09-09"
"1306789","http://tnc.news/","tnc.news","","","en","Canada","","","","5.11","2019-07-29"
"196227","http://tnga.granicus.com/","tnga.granicus.com","","","","","","","","0.0","2014-04-07"
"1293243","http://toddbensman.com/","toddbensman.com","","","","","","","","0.0","2018-11-19"
"296230","http://toddstarnes.com/","toddstarnes.com","","","","","","","","0.04","2016-09-19"
"23613","http://www.tokfm.pl","tokfm.pl","","","","","","","","0.0","2012-01-23"
"1301543","http://tommyforsenate.com/","tommyforsenate.com","","","","","","","","0.0","2019-05-13"
"1082170","http://tomocarroll.wordpress.com/","tomocarroll.wordpress.com","","","","","","","","0.0","2018-11-19"
"97765","http://www.tomwoods.com/#spider","tomwoods.com","","","","","","","","0.01","2013-03-18"
"1243542","http://tonyperkins.com/","tonyperkins.com","","","","","","","","0.0","2019-03-18"
"113335","http://toomanyaborted.com/","toomanyaborted.com","","","","","","","","0.0","2011-06-20"
"1224175","http://torchlight2017.com/","torchlight2017.com","","","","","","","","0.0","2018-10-29"
"1218373","http://toresays.com/","toresays.com","","","","","","","","0.02","2018-11-26"
"181089","https://torontopolice.on.ca/","torontopolice.on.ca","","","","","","","","0.0","2014-10-06"
"26063","http://www.torontosun.com","torontosun.com","CAN","CA-ON","","","print_native","","","63.79","2013-07-01"
"147716","http://totalconservative.com/","totalconservative.com","","","en","United States","","","","0.0","2014-09-01"
"252739","http://totalprosports.com/","totalprosports.com","","","en","United States","","","","18.59","2019-10-21"
"1007716","http://tourradar.com/","tourradar.com","","","","","","","","0.0","2016-10-03"
"19763","http://townhall.com","townhall.com","USA","","en","United States","digital_native","","","12.7","2018-03-19"
"32690","http://www.toyota.com#spider","toyota.com","","","","","","","","0.01","2016-01-04"
"242361","http://tpt.org/","tpt.org","","","","","","","","0.0","2014-08-11"
"435790","http://tpusa.com/","tpusa.com","","","","","","","","0.01","2015-04-13"
"1231706","http://tr.news/","tr.news","","","","","","","","0.0","2019-02-25"
"551915","http://trackpersia.com/","trackpersia.com","","","","","","","","0.0","2016-10-03"
"969256","http://tradeforprofit.net/","tradeforprofit.net","","","","","","","","0.02","2018-08-27"
"1292149","http://traditionalteez.com/","traditionalteez.com","","","","","","","","0.0","2018-09-10"
"131219","http://traditionalvalues.us/","traditionalvalues.us","","","","","","","","0.0","2014-02-03"
"31406","http://www.transcend.org#spider","transcend.org","","","","","","","","0.01","2013-09-09"
"18383","http://translate.google.com","translate.google.com","","","","","","","","0.02","2018-09-17"
"205658","http://travelweekly.com/","travelweekly.com","","","","","","","","0.26","2016-01-25"
